,nor_esm2,cnrm_esm2_1,mpi_esm1_2,miroc6,access_esm1_5,can_esm5,mri_esm2_0,model_mean
2034-12-31,1.3356628,1.6991272,1.6308899,1.7709961,2.2638855,3.0397034,1.1939087,1.8477783
2035-12-31,1.469696,1.5532532,1.6130981,1.643158,2.1633606,3.103485,1.2143555,1.822937
2036-12-31,1.5325317,1.9419556,1.4606018,1.694458,2.0968018,2.9494019,1.345581,1.8602295
2037-12-31,1.5107117,1.9520874,1.4429932,1.7528687,2.0405884,3.0386963,1.6573486,1.9136353
2038-12-31,1.6654053,1.7145386,1.4155579,1.9718018,2.1073303,3.0784302,1.4616089,1.9164124
2039-12-31,1.6140747,1.7666016,1.2479248,1.8927612,2.3336487,3.0478516,1.3500671,1.8933105
2040-12-31,1.4804382,1.7220764,1.510315,1.6179199,2.5301514,3.1710205,1.3112793,1.9062195
2041-12-31,1.3946533,1.8062134,1.6305237,1.546875,2.4435425,3.2217712,1.3917236,1.919342
2042-12-31,1.5713501,1.7166138,1.5902405,1.804718,2.3979187,3.3191223,1.4755859,1.9822388
2043-12-31,1.7050781,1.9205933,1.3460388,2.2534485,2.522461,3.1837463,1.5202332,2.0645447
2044-12-31,1.7593384,1.9075928,1.5140076,2.2696228,2.488861,3.4965515,1.638794,2.1535645
2045-12-31,1.400238,1.8129883,1.5417175,1.9511414,2.4111938,3.366394,1.8475952,2.0473328
2046-12-31,1.584198,1.9739685,1.8062439,2.0870667,2.7924805,3.387207,1.8843689,2.2165527
2047-12-31,1.513031,1.8994751,1.8772583,2.1319275,2.941986,3.3890076,1.7663574,2.2170105
2048-12-31,1.9207153,2.2607727,1.8765869,2.371338,2.768921,3.5113525,1.8306885,2.3629456
2049-12-31,1.9439392,2.652649,1.9400635,2.2651978,2.8125,3.3926086,1.9180908,2.4178772
2050-12-31,1.6333008,2.3806763,1.9525452,1.8560791,2.8180542,3.454834,1.9372253,2.2904053
2051-12-31,1.7872314,2.1755066,2.092743,1.8974915,2.7937622,3.4704285,1.8927612,2.3014526
2052-12-31,1.9105225,2.563446,2.0740662,1.9888306,2.8247986,3.7808228,1.7515259,2.4134521
2053-12-31,1.8484192,2.2735596,1.9857178,2.3206787,2.7070312,3.5561829,1.9883728,2.3828735
2054-12-31,1.5755615,2.3355408,1.778656,2.2811584,2.5744019,3.438202,2.1401978,2.3034058
2055-12-31,1.5481567,2.4983826,1.7829895,2.2936707,2.631134,3.7088318,2.064331,2.361084
2056-12-31,1.654541,2.277954,1.6743164,2.3416138,2.8049316,4.0349426,2.2589417,2.4353333
2057-12-31,1.9179382,2.3118286,1.9299622,2.6192322,2.9897156,3.9798584,2.093872,2.5489197
2058-12-31,1.8546143,2.2902222,2.059143,2.3246765,2.8739624,3.9579773,2.2418823,2.5146484
2059-12-31,1.8746033,2.5157166,2.1759949,2.3292542,3.2890015,4.0874634,2.161621,2.6333923
